,ood_score_normalized_spatial,is_ood,ood_score_normalized_magnitude,ood_score_normalized_all
consep_4_TILE_1,0.013240391870122246,0,1.6453655521543314e-05,1.6545948934198795e-05
consep_9_TILE_1,0.44935658870544687,0,0.0006570037504296446,0.0009360676309145057
consep_9_TILE_2,0.08603738803720122,0,0.00012524829971318155,6.962360237643597e-05
crag_10_TILE_34,0.03125614795517207,0,2.572695556168908e-05,2.464842494486539e-05
crag_11_TILE_10,0.0814971983181395,0,1.7274835020855257e-05,2.1881373672018606e-05
crag_11_TILE_35,0.005864265611395734,0,1.375142317415556e-05,1.6082342207746355e-05
crag_12_TILE_31,0.019165304362563636,0,1.1599711818291263e-05,1.131938049386316e-05
crag_14_TILE_4,0.030585809860298237,0,2.0877793676004137e-05,1.832569647638608e-05
crag_14_TILE_7,0.011733384791731508,0,1.9177278686794114e-05,1.5166168216199932e-05
crag_16_TILE_16,0.03176547694173225,0,1.182566804793319e-05,1.1261054001793022e-05
crag_16_TILE_20,0.0343660939207628,0,1.1098953712437599e-05,1.5865721616698574e-05
crag_17_TILE_18,0.1228442767677087,0,4.48547708147588e-05,3.5008701278526895e-05
crag_17_TILE_22,0.0229638197428124,0,2.774023676308338e-05,3.211103639358341e-05
crag_17_TILE_32,0.00270730809079979,0,0.00023732676920722203,0.00010402287402432545
crag_18_TILE_13,0.07640121464679281,0,2.233861789964082e-05,2.1402865821451514e-05
crag_18_TILE_23,0.07702284530803742,0,3.3925136437839186e-06,4.450288127226257e-06
crag_18_TILE_30,0.018840131932057587,0,2.2132008321803798e-05,2.1863510352745864e-05
crag_19_TILE_11,0.02096516414106096,0,6.503005564017041e-05,4.1033088674287875e-05
crag_19_TILE_4,0.17098080481761324,0,0.25164012236414685,0.29112359091755585
crag_1_TILE_20,0.05366216614848685,0,1.3855806865576852e-05,1.8694417978889744e-05
crag_1_TILE_25,0.010642692410853437,0,2.5845549080590803e-05,3.515829765197558e-05
crag_20_TILE_15,0.030868278914942288,0,1.7787403567675237e-05,1.645087078459962e-05
crag_20_TILE_17,0.04805066107639571,0,1.7842530916746035e-05,1.6417648298516445e-05
crag_21_TILE_30,0.026425458128396903,0,2.6057785340855574e-05,2.6203697873754224e-05
crag_22_TILE_16,0.016029446342966776,0,3.4743257929296537e-06,9.218784640236682e-06
crag_23_TILE_10,0.07775992928452942,0,5.483631225475101e-05,4.452968842095467e-05
crag_23_TILE_33,0.03995493989527079,0,1.587114266866344e-06,2.847338551663084e-06
crag_24_TILE_20,0.016633797878839215,0,1.6616092270414174e-05,1.7022893447751533e-05
crag_24_TILE_21,0.008064360150237515,0,6.4475900665963265e-06,8.771424387746793e-06
crag_25_TILE_1,0.08831694873960624,0,3.335730548256481e-05,3.088820345604933e-05
crag_25_TILE_16,0.0931367402804442,0,0.00046305597170302564,0.0001762263461166264
crag_25_TILE_5,0.07932602172586246,0,0.0003146485605248732,9.087799201334413e-05
crag_25_TILE_7,0.06384337778517758,0,6.941524305413542e-05,7.276167577360768e-05
crag_26_TILE_17,0.10843081988400179,0,3.953535512372769e-05,4.140444300831492e-05
crag_27_TILE_0,0.03090912323648548,0,2.8576293524639922e-05,2.5729103869253785e-05
crag_28_TILE_18,0.04722696226062249,0,1.57447062438746e-05,2.590912975854178e-05
