,ood_score_normalized_spatial,is_ood,ood_score_normalized_magnitude,ood_score_normalized_all
202,0.08857972330758368,0,0.06825878385705277,0.04274298831536867
204,0.139529857991058,0,0.2917901689451835,0.4497333145414017
205,0.15269865815178052,0,0.06679315705748355,0.027940107904727767
206,0.1721378549183803,0,0.12802435787449926,0.08090497267356861
210,0.06526896376609197,0,0.04804663111146596,0.06171325302345693
211,0.05283616091992698,0,0.024300233643534543,0.03296144642740471
212,0.01943493687585545,0,0.18276482255997353,0.1303104657310316
213,0.002895916358379361,0,0.17259914396997242,0.11604032231630505
219,0.07953607212601337,0,0.1127615516089253,0.07807381777847101
221,0.0668325491746972,0,0.10686766159800509,0.06676675763860263
228,0.019398096302687125,0,0.020684134132091952,0.016472646632977785
232,0.13653579462328805,0,0.06699834660330359,0.03501270826236358
233,0.08522815224858878,0,0.3422000102580705,0.49391804060208916
238,0.007261542495030099,0,0.16697988543544443,0.09848848388471437
239,0.02268272760121445,0,0.10938058377675339,0.09650369591608433
252,0.08598673223831457,0,0.059422853453582586,0.053484026681833205
254,0.16117666201537012,0,0.04593854902827044,0.028707658254808865
258,0.25229621806775737,0,0.015992128178212578,0.01613441639386368
259,0.059360056427513394,0,0.18351115376360413,0.1369420927272664
261,0.1634976389398221,0,0.07945040331554949,0.0539554687438012
304,0.02461269679091911,0,0.1489646045716364,0.1261411663073659
305,0.0786480692811198,0,0.09764349129310053,0.12814713773629818
310,0.061022828278841305,0,0.1300837105484121,0.07674849226687351
311,0.03597478897126236,0,0.035694188362729924,0.030966268066105675
312,0.5738978307336674,0,0.9999999999999999,0.9999999999999999
202,0.20207770263571373,1,0.20695290821393586,0.17690299289303935
204,0.018360533544060028,1,0.61706110970742,0.510937539373334
205,0.16828030993181284,1,0.09601319594096806,0.07677558502037318
206,0.8930333445082707,1,0.3042350424107187,0.8523689006887483
207,0.3551134841588268,1,0.27933118641824717,0.22666787148074333
210,0.021644380067158974,1,0.07453494878302469,0.11697185057249272
211,0.4159777020247838,1,0.19061034027001222,0.391943907468538
212,0.02140310631311318,1,0.2043755876193252,0.2134375140211168
213,0.07160630390864188,1,0.27162865706969985,0.21915547004522606
214,0.1044381350796586,1,0.2306318630059646,0.147859434033591
215,0.5600592976781418,1,0.27974602664792064,0.6010493298027613
216,0.0698600450750683,1,0.11430128375072268,0.22620580190708986
217,0.24126761333993355,1,0.05350709967280755,0.04500430742537921
219,0.05310657857394424,1,0.22021214345871035,0.16563205905181583
220,0.1848338229796402,1,0.14834912680094975,0.07564143161268064
221,0.2396944809713085,1,0.17564285470401983,0.241794023177154
222,0.17576294131366038,1,0.6428837266633536,0.6205750225711922
223,0.33261003358597674,1,0.14313017712830292,0.11274622709551387
224,0.20670560651534678,1,0.12762917236490903,0.2573906413731571
226,0.09488223917105168,1,0.43834779590839157,0.4305119028928144
227,0.5635814946205233,1,0.3756908895037174,0.50065719078054
228,0.27638097451118265,1,0.22058459615463288,0.26614449189776423
229,0.3249575174430732,1,0.13488716391512517,0.19507439489703707
230,0.28733383366433485,1,0.06782954742225147,0.12417805515554942
231,0.017866793103149495,1,0.22004075304567258,0.29957327729370736
232,0.2191444688704375,1,0.15018805481808473,0.18404954609490676
233,0.0065147250121973905,1,0.4186189595301676,0.37717251013693903
235,0.18694986524564014,1,0.0980543801620164,0.1064372017409742
238,0.007842365832592527,1,0.24764880997980165,0.1601044203083404
239,0.21664908723562415,1,0.3606513436087242,0.35378041395716764
240,0.22054007176618554,1,0.08598412665189117,0.053978192351021755
252,0.19100854093564187,1,0.21103435307893004,0.17784734944062114
253,0.008384071462962502,1,0.24220234504938665,0.165965538899355
254,0.342985538815616,1,0.13399161509152716,0.24162875813107118
256,0.15698956298856606,1,0.28080154706343474,0.19706417729912723
258,0.3416909918863498,1,0.1108748283523021,0.1516924645262956
259,0.1401106254384135,1,0.47562733076682157,0.4229667784248188
260,0.05278796475028065,1,0.3928996212577388,0.3056483781080911
261,0.4246236955591031,1,0.2231026263136046,0.3500389591139917
301,0.060343241395732106,1,0.1008848427102188,0.084617009252813
302,0.9999999999998515,1,0.3929809260897102,0.802905321405484
303,0.04121860387118094,1,0.1515945757987969,0.13218024943715817
304,0.1552966320192524,1,0.36575794047195626,0.4304879738742233
305,0.0030104950519164032,1,0.2969420416470447,0.1835937219644714
306,0.2658279115585166,1,0.3079164344193693,0.41397968512706335
308,0.2634581052684892,1,0.14012886118331103,0.1067800287861365
309,0.16936986260492887,1,0.10883406432125106,0.12939570892680838
310,0.2844219840477157,1,0.32343554374027306,0.36029149368392716
311,0.18236277014318902,1,0.26809006370832233,0.24805366191699935
312,0.2172289382745574,1,0.6219116417134878,0.6222037321995175
