,ood_score_normalized_spatial,is_ood,ood_score_normalized_magnitude,ood_score_normalized_all
2023-05-25_0183,0.12751509806011027,0,9.24663332234361e-05,0.00033046804617548037
2023-05-25_0402,0.04617839059743315,0,0.00026268694665811706,0.00034073160817189526
2023-05-25_0406,0.03661628138766196,0,0.00016386981463560645,0.00028202137413967717
2023-05-25_0473,0.029423534229123766,0,3.910276717582802e-05,0.00010702799493560648
2023-05-25_0681,0.026721093375896485,0,8.44025343116761e-05,0.00032423359361386883
2023-05-25_0685,0.006868859894732424,0,7.230982297759565e-05,0.00016484335972980516
2023-05-25_0966,0.02154138247265011,0,0.00011842872892262213,0.00021510408441335248
2023-05-25_0969,0.0530197641946163,0,0.000546035304801545,0.001168494555089307
2023-05-25_1055,0.01793445594926097,0,0.00010798905119648606,0.0003927324475787898
2023-05-30_0039,0.09659209705118069,0,0.00021865851794401574,0.00042166245155767385
2023-05-30_0044,0.040499262390020135,0,4.1064610280608626e-05,8.56299473821628e-05
2023-05-30_0114,0.004399017950185367,0,2.7830991654527787e-05,6.4180126421571e-05
2023-05-30_0649,0.00351147843082439,0,5.9252216220757595e-05,0.00016370431654924776
2023-05-30_0720,0.03948301361079142,0,4.66938000228781e-05,0.00010444617180729816
2023-05-30_1030,0.0064493055059218546,0,4.5530057535669506e-05,4.612972217657383e-05
2023-06-06_0161,0.00638701768172458,0,3.6114734120711636e-05,7.997021700212917e-05
2023-06-06_0166,0.024790187445729046,0,0.9474036319156947,0.8823470593640018
2023-06-06_0176,0.025709890337348638,0,0.00011121301271243616,0.0001962400125065441
2023-06-06_0391,0.0011077299365982421,0,0.00022416227829473863,0.000265150914994992
2023-06-06_0395,0.00516191191298489,0,0.00014724905240081276,0.0002249038395231726
2023-06-06_0670,0.015990486958124644,0,0.0001817743552114473,0.0003823549357034169
2023-06-06_0770,0.024107498070175364,0,0.0002511984704398317,0.00046281425665246656
2023-06-06_0953,0.012412270074214356,0,5.646978175640423e-05,0.00015475668763802707
2023-06-06_1043,0.0037937301955735634,0,4.067324605217264e-05,8.285091360172149e-05
2023-06-15_0462,0.10527191932492722,0,0.012051666662771687,0.009270331262187115
2023-06-15_0735,0.034035759261229745,0,0.00726024165171201,0.0054859819396793665
ave-0047-0002,0.03168961755878679,1,0.001456627531378524,0.001904930583315122
ave-0048-0004,0.1794976841582492,1,0.001047917262662249,0.0015868566852190488
ave-0048-0022,0.2220337556594964,1,0.0012986552092959908,0.002102501369493446
ave-0049-0004,0.18400079536483624,1,0.0025904226262755403,0.0037428300692770324
ave-0057-0017,0.020942056856332047,1,0.8863207911590699,0.5912306319012874
ave-0058-0010,0.0273473578547035,1,0.9229487725548545,0.923407384072598
ave-0067-0004,0.07023048104731885,1,0.9376821873323826,0.916957398875062
ave-0067-0015,0.025655405728530357,1,0.9505603267998137,0.9035221909616555
ave-0067-0017,0.09863008440859716,1,0.9396543075510796,0.8822531496509576
ave-0067-0021,0.017571433700009326,1,0.9269280069722112,0.9198213519353509
ave-0068-0001,0.050946346976565554,1,0.9442818812678483,0.8832240472604179
