,ood_score_normalized_spatial,is_ood,ood_score_normalized_magnitude,ood_score_normalized_all
00002,0.0019243535556039636,0,0.014227248499583858,0.021085350382638087
00026,0.00920823726174384,0,0.006386940403294348,0.012057530173614711
00029,0.0058853799399995336,0,0.016513967994231795,0.023130854179976207
00030,0.004949467601083329,0,0.009188925443158984,0.010217220935051147
00051,0.001140377846530541,0,0.0023459933166561915,0.006884025905651461
00057,0.002141639602104935,0,0.003996431062364579,0.01107906866216414
00058,0.00031296167474732193,0,0.006568900672946456,0.01184971943287513
00066,0.0013410976684680078,0,0.010327164802519023,0.014930693715035975
00088,0.003456999270229201,0,0.006773072425530232,0.014051606147893466
00106,0.005744598339760456,0,0.0025031413512952958,0.00863510432444848
00109,0.005539239944606573,0,0.0028635048739537325,0.010965315927156714
00110,0.003664394606613392,0,0.00676086276912261,0.01187778945208039
00119,0.003588161370498112,0,0.006122870755895874,0.011062654182547803
00136,0.004147361611488098,0,0.00399594016956524,0.012124499903521139
00138,0.0011961304305874252,0,0.001899875048687419,0.010114068442655366
00141,0.0012575375404933146,0,0.004425121094615992,0.01052710350290211
00144,0.002484393813936363,0,0.0025683398713788387,0.010593269450261147
00145,0.004716154378738878,0,0.003773382637935023,0.010311280266203853
00174,0.004559357790387014,0,0.01568958666948036,0.02424403667075096
00185,0.0009428072817997998,0,0.009621960612911583,0.012469399944030679
00214,0.004599996287555896,0,0.006930763581086487,0.011664064435879746
00215,0.006567862712765574,0,0.0032860831984961635,0.01196732157616519
00219,0.002660080336472945,0,0.009062900368980867,0.0139241190848902
00225,0.004232548507468998,0,0.0033123294058145228,0.007658942776570531
00227,0.0034063123347472983,0,0.004097781599926392,0.011543046358210905
00243,0.00397793378169666,0,0.007217201090306795,0.013634563815401587
00251,0.0007673213488636581,0,0.005606427973292785,0.010858293667989571
00268,0.004798975833086276,0,0.005907459498373863,0.012531059027209454
00280,0.002245310151480886,0,0.008707067174294952,0.013954309315123963
00284,0.005049827834964519,0,0.00681097502085505,0.011673673770659837
00288,0.004516945169733768,0,0.006277636134025527,0.01099275355190404
00290,0.0035850958918332123,0,0.007347886200540622,0.01241661192936817
00292,0.003610921021521144,0,0.007211497474709482,0.01273195499788228
00302,0.0007127264616700142,0,0.005141967193061315,0.010188049617929268
00303,0.001606281431344735,0,0.012439256586795734,0.019275416259710864
00306,0.0016216644136749006,0,0.007067840683466124,0.011799985565452044
00309,0.005973601598301397,0,0.007029877523105915,0.012310708260198326
00321,0.0037831838257697515,0,0.0030278541284650975,0.01161757755773337
00336,0.0032765249182465216,0,0.00800436350146981,0.013742875819158295
00339,0.0061711103213177776,0,0.005075477578444885,0.011116568607060732
00353,0.0030622613289948216,0,0.005473999225408332,0.01046079447952338
00360,0.0075613251255314375,0,0.004806873472019559,0.010784998780914566
00364,0.0005573057655456649,0,0.004288875957958081,0.008588073339657378
00367,0.0036020385069617205,0,0.002640598732161738,0.00791695970726186
00394,0.0034119031659916024,0,0.004678721448969694,0.01113183665416003
00407,0.0018730306491513745,0,0.0057612322397248925,0.011089379311991034
00423,0.00121355890990531,0,0.0043839677231696525,0.01027195743856703
00431,0.0031653735030577708,0,0.005005264572437516,0.009820965358646586
00435,0.004196914376724844,0,0.004646731603046579,0.010143491727993876
00439,0.00415090122081087,0,0.007469729624433437,0.010183340473710334
00445,0.0028646465948181455,0,0.0038980968686062835,0.009511235086230868
00447,0.0013818788450307967,0,0.0015376262543774467,0.009681582085325694
00454,0.0009506936240749369,0,0.004197103006921885,0.010320153757490557
00455,0.0010986950237799878,0,0.008214673767442206,0.014472076192865608
00466,0.0038352962104708033,0,0.0018571626679846048,0.010550576888258816
00469,0.003816023927164756,0,0.0040906025477824,0.008674735816561377
00495,0.002157811480634096,0,0.008742850730687545,0.015528738320740046
00501,0.00235374269055742,0,0.006006307730014478,0.010681176126766766
00504,0.0012237382688294652,0,0.004579958261150857,0.009867354487474717
00507,0.0008645519252397003,0,0.007432055875211271,0.012274647511944485
00513,0.0013599504016563646,0,0.003295688814266392,0.010956095790423174
00524,0.0042509467161200186,0,0.004656967171709829,0.010173428636637335
00536,0.0007956269927909117,0,0.0026862804578528005,0.009308038268298029
00565,0.0012659071234336012,0,0.004546007921004584,0.011591125372928873
00579,0.0006332865494096286,0,0.002198782075323546,0.010300694435721897
00592,0.00093920629177329,0,0.005903858774560145,0.011020343151980638
00599,0.005010294832164334,0,0.0060620498575744775,0.010990375559750715
00645,0.0012838379523800044,0,0.007844581241641307,0.013493311227639544
00648,0.001101960310793805,0,0.0024492216241977604,0.007007260675408422
00656,0.003263268152130075,0,0.0020753718022870596,0.010507221227759368
00665,0.0019657427727732685,0,0.009181920109869133,0.01496394313212779
00670,0.000732391493486267,0,0.0020058363549601,0.009832737897589703
00681,0.001335961464288821,0,0.007931625702210222,0.013487413157875468
00691,0.00035706590657035324,0,0.007106991252226182,0.013826808029118244
00701,0.0023314998512850424,0,0.003219194255974069,0.009531991029490877
00708,0.0006636270072848312,0,0.0029288896323042242,0.01021022542982471
00723,0.0015746276333869088,0,0.0030581840957684065,0.010750589575255553
00726,0.0,0,0.0035671435376938765,0.010831907220795472
00742,0.0033212031418522266,0,0.00619187698530047,0.011015759848540599
00747,0.00404621934102025,0,0.004710673953335527,0.011649020840711928
00757,0.0009405903611363841,0,0.00420673821653363,0.012174765698569893
00760,0.004915264371222989,0,0.006787399870267482,0.011409824447113847
00761,0.005399473031555895,0,0.007517181048189214,0.014567343485782787
00795,0.006140503294593548,0,0.004811569624073054,0.010954277077269434
00801,0.002605708838899474,0,0.0032348647860180775,0.010398294398500553
00805,0.008018340577995678,0,0.004258684880313714,0.010665017332837801
00809,0.0031413518105444923,0,0.0032260408115302322,0.009081368669501813
00810,0.0020776283813158545,0,0.0025585772366149054,0.0077540082895801755
00829,0.0036469178202749777,0,0.003749505995161337,0.008444794134532866
00831,0.0033289734445509757,0,0.0034330712684576574,0.0096189335217738
00838,0.002756890617675625,0,0.0048417456955094145,0.010970306929087655
00845,0.0028288891288587212,0,0.004025981609403967,0.010582810795146277
00848,0.002876222215331267,0,0.0020077502721279165,0.007633714299385677
00853,0.0026235048713251882,0,0.0036282472273273243,0.009000323933725183
00860,0.006302182036258115,0,0.008757503358469546,0.01735105976395886
00861,0.0035462525165137673,0,0.0058708334841739524,0.01329436602252449
00863,0.0037871822756574912,0,0.0028866947896474485,0.008696931455066028
00875,0.0033140820294919136,0,0.010607994819589666,0.015971497152107973
00878,0.010587539978907917,0,0.008038455817595007,0.011920524848061529
00895,0.0010596180342465683,0,0.0072199232989185,0.012402349014947557
00901,0.003507685925061243,0,0.007436174957822706,0.012801248784017038
00905,0.004848045660343945,0,0.005522120885785953,0.011892687696541168
00907,0.0026902017731051425,0,0.007210346945451696,0.012798333362392365
00910,0.00655156867605881,0,0.01074704827360478,0.017951829284454667
00919,0.0019084835790099237,0,0.0029577733438423985,0.008414621155655305
00920,0.0033317982245933495,0,0.003074430299405986,0.008879611754147115
00934,0.0011228596789616197,0,0.0040360497687438115,0.009185898766313491
00947,0.004499090177210439,0,0.004200138831574267,0.009684836233626893
00966,0.0004956199895186401,0,0.004495220692621659,0.009084817369467216
00968,0.0012092786632868183,0,0.005671970399155922,0.012001728515921833
00969,0.000611453803142287,0,0.010411496027669505,0.021311028889570958
00984,0.0002748404967593564,0,0.005125884816380541,0.008691308178069753
00995,0.0019186995807168924,0,0.006958243682874379,0.009355754699215141
00996,0.0015859473985493878,0,0.005017152765404077,0.009531299153203828
01001,0.0007981111208410852,0,0.0036721851118854862,0.008023142935454981
01008,0.002715363350556742,0,0.002871830075608402,0.0077306631477556545
01013,0.0013367436824731902,0,0.005565217885581831,0.011572611590213947
01014,0.0021606047393835166,0,0.004511243021951966,0.008389802439800463
01015,0.0019443475756449951,0,0.00911837213791861,0.012954841875927502
01017,0.0003461696452415971,0,0.006186478955081777,0.012464611820124644
01026,0.0009244761906367035,0,0.006809955080187043,0.01064988492862348
01028,0.01379350985145838,0,0.009328016776569102,0.01578608712687607
01057,0.003944923338672591,0,0.006492030689292355,0.010725380126672948
01067,0.002653543884744642,0,0.0028881856778381057,0.00841352363916065
01069,0.0024624831476731733,0,0.013573890518195105,0.01980907849187658
01070,0.0027035233372434153,0,0.009346507373735278,0.01094655407108306
01080,0.001249215713574845,0,0.0018563812458301842,0.006674868482091646
01102,0.0004662323285742159,0,0.0022435459243350447,0.010346347894280511
01105,0.000857732225928889,0,0.0035653860855620182,0.008074671647985105
01109,0.0003868678562844131,0,0.0015673244009517967,0.0058170601537437016
01119,0.0062860318143246625,0,0.009418296762804255,0.01827621590867936
01132,0.004055491263334605,0,0.005455726484865029,0.009823553214839471
01134,0.003365039581142068,0,0.0021817879907446154,0.011003922150224001
01149,0.004516611806686877,0,0.007075156771935369,0.014568594495170104
01160,0.00486558285193063,0,0.006591249530241162,0.012231116543289951
01165,0.0011567815680110676,0,0.0025801958861971933,0.0074147055246035695
01179,0.0024260550524589863,0,0.008819927497563851,0.013274681587984996
01188,0.0007531953133532781,0,0.004307252523013969,0.008392288612261819
01191,0.001904177245451989,0,0.004929079758435807,0.008697246637236564
01193,0.0029226685297769435,0,0.00908009874367487,0.012528809757440336
01194,0.0012609932546769561,0,0.005072933710965634,0.009004511698505616
01211,0.003543648420182275,0,0.005592546552795203,0.010763712989414217
01216,0.0027775205135735547,0,0.005226645760513592,0.009674791336772763
01219,0.0024806583872060014,0,0.007596385213657611,0.00954196137483252
01238,0.0007962058584553818,0,0.004751167906317052,0.008881456367571991
01239,0.002541768724746444,0,0.002445857086074947,0.009076074337476295
01251,0.009222406446677763,0,0.0037526184728686987,0.010271875315918926
01274,0.007836265021312119,0,0.007728981170036487,0.011894893041321027
01291,0.0030337973727081672,0,0.004873969190110569,0.010084833248056067
01295,0.004178951181071297,0,0.0027077010642122755,0.011928780349662346
01300,0.0028571800054911327,0,0.004916660310340019,0.011710318225616113
01303,0.0008665932019255104,0,0.0025851852940863484,0.010415969781602146
01319,0.0013875532763708313,0,0.0027039039036507715,0.010344053586004936
01331,0.00010272002211785573,0,0.00293196422093327,0.011253348693308329
01334,0.0042992173295176225,0,0.009295237393772488,0.014968436311648957
01338,0.003732365637666185,0,0.006757171843588086,0.013954808399498917
01340,0.006572095963749519,0,0.007804491462573077,0.015321253847961416
01346,0.003107881963148627,0,0.00581946422739474,0.012627898831756247
01349,0.0008813383362248501,0,0.0020511296350711984,0.007351193996849362
01350,0.0012204000845564562,0,0.006208394027120923,0.009360217211120259
01365,0.004880060514498004,0,0.006696307119978603,0.011152050928989419
01377,0.0003672784665731834,0,0.007431957771085481,0.012799912211893373
01383,0.0013660405602845438,0,0.0032527078643201893,0.009240512055872282
01387,0.002314736963832863,0,0.0031648418776978457,0.008967779751188313
01390,0.001400963000352801,0,0.005258780045585504,0.010222482120105852
01393,0.0001378114241113917,0,0.00499475417440536,0.011036291566272654
01430,8.955017214906722e-06,0,0.004908556194119122,0.009160076188192565
01454,0.00018154871410388187,0,0.005623473843447632,0.007340337626107145
01468,0.0007764949695892219,0,0.004177543497265415,0.009811577343973109
01481,0.004062504859536968,0,0.01056058555606796,0.015158058058617854
01506,0.002622419871861736,0,0.0020190025975033465,0.006693792084168815
01508,0.0033268527983617282,0,0.005337019475649622,0.010733320729863438
01529,0.0012184788722910843,0,0.0026447383849497233,0.006887479306759609
01531,0.0014897596813251322,0,0.002548571156582798,0.007488030702669729
01535,0.0034768054800568566,0,0.002328139119712232,0.007877942315633265
01538,0.0037795495800947987,0,0.0021147209266850295,0.007496430549009124
01558,0.0005753326258064821,0,0.003380886068253691,0.009547541381479603
01561,0.0024505254031553848,0,0.008678635709072386,0.013800015163231549
01568,0.0025535978220847487,0,0.0025825197638328213,0.00767998475116572
01579,0.0002818316930411749,0,0.004077595025000363,0.009784965635595676
01595,0.004220921985539953,0,0.00446029702420318,0.00834477381759952
01605,0.0009424924587074885,0,0.007160234510741436,0.009546352020246373
01607,0.0021930167988077377,0,0.005584024876408449,0.008573988128305825
01610,0.007099828152639783,0,0.006261479841085611,0.009719390073559193
01612,0.0011089453039931814,0,0.005317963519654873,0.008547970448045452
01623,0.004832208909567592,0,0.006964979273381872,0.009921192826926755
01632,0.0009080393212538194,0,0.006660124059434066,0.009770915142626242
01659,0.004577537820194916,0,0.007029218328817207,0.014168928156154172
01665,0.0026404162328078178,0,0.006733175900273762,0.010118934089361035
01691,0.0034974915877792135,0,0.005163582927161435,0.009076536278760632
01708,0.0005145235045073961,0,0.00499327896297156,0.010361552383391833
01713,0.0007367256394308838,0,0.007503746359491697,0.012046760427041924
01722,0.0026574961621054203,0,0.008356296888201418,0.010083078985732132
01730,0.0013833917935128514,0,0.0047592422387365664,0.010678449414530444
01734,0.0008439646209521181,0,0.00386848293120542,0.009651728429856548
01738,0.0030800401811048594,0,0.005866599101511659,0.009324433931377807
01757,0.0028432691666266624,0,0.007718050201435892,0.01239279646835511
01761,0.012446842440209986,0,0.006947268561509608,0.0111991151216236
01795,0.002421481744259345,0,0.007539311946782277,0.010148219930483654
01798,0.0013311050603547533,0,0.00581751335300736,0.0082848369351838
01801,0.005904604757891125,0,0.0067520886370755085,0.011705164403797461
01804,0.005867433056631208,0,0.0061709526429337596,0.01048892714363064
01810,0.0054260428850300595,0,0.004865358319570437,0.00863864702197732
01827,0.0024266417112922306,0,0.003475577845602108,0.009210428707276189
01843,0.0007835903095080315,0,0.0047179650332806276,0.010100979987823631
01846,0.004528658498249461,0,0.007416035130369604,0.011854029312083294
01866,0.0030469252551683893,0,0.008619218671454975,0.010900117726556711
01867,0.0028022721252021227,0,0.005845929242654913,0.009763538101475506
01871,0.001563628946631589,0,0.007626981931398063,0.009817872533748443
01899,0.004151025032872285,0,0.006077062865892199,0.009638707847994078
01904,0.005611766793764593,0,0.008777558478376768,0.013214942660345553
01931,0.001053688461592761,0,0.0020357770250985043,0.006751683210535199
01942,0.00028047109015973603,0,0.004391803388058291,0.009624619874211508
01945,0.0008047100044220777,0,0.0028415211396251214,0.007018577115469786
01961,0.0013123778592416294,0,0.002686173744645737,0.0073861952686142835
01978,0.0014102917978029408,0,0.0027379890391876984,0.008167420426435172
01995,0.0027692286813849306,0,0.0036155917078358048,0.009260695563082755
02009,0.0012463912266567705,0,0.008668845118581852,0.014187429429652414
02010,0.0014557119187990815,0,0.004385941070079427,0.00964044765975244
02019,0.006620243498349619,0,0.008466999441254987,0.012576170459726787
02024,0.0054867976863040395,0,0.014286483906170495,0.019209981229118142
02028,0.0017509524748650222,0,0.002665615155448108,0.007683100209242755
02032,0.0033958702084207837,0,0.00239489447862315,0.00714185305715337
02038,0.002394608912732166,0,0.004471236285027378,0.011107261194922988
02044,0.0030692662870785052,0,0.0030491814363122374,0.008003762938112679
02054,0.0021937430930959296,0,0.010131184699854119,0.015100276590256482
02057,0.00011688209987548365,0,0.005225217215006055,0.011114433486335602
02064,0.005380723729313835,0,0.004052500765731688,0.011360499090072527
02068,0.0016179652576072054,0,0.0023884928518003645,0.006983089345400607
02071,3.6352056829285134e-05,0,0.005082240646105509,0.01059346860724394
02077,0.0017273900946464444,0,0.004334506369300999,0.010173880906904024
02079,0.0028298235291975044,0,0.007922954036260782,0.01084011728102288
02088,0.006677653482912824,0,0.01790980806570964,0.019252195468464486
02105,0.0023718625125696406,0,0.005193362371090691,0.010879756828933223
02110,0.006920459909245516,0,0.005716144913815839,0.012027710911397791
02128,0.0052841040769642375,0,0.006876538925396165,0.012419412660555896
02139,0.0031524337869825074,0,0.008113205266063624,0.01422494742085855
02143,0.0029303888112518976,0,0.007233489309543837,0.013264012542252075
02147,0.004647674293652546,0,0.006345550618676068,0.011048206300644929
02158,0.007026872570656139,0,0.002563298873138813,0.011407642792791788
02160,0.004458243143823566,0,0.0026564117873922656,0.011515844285009196
02170,0.0034757379766353984,0,0.003920168728004515,0.00997813764113335
02171,0.002057336847396352,0,0.004221594486269684,0.01033502902435791
02173,0.0020351456044784486,0,0.0024945594032369026,0.006901327727932478
02180,0.0006411913851362214,0,0.0015366264323855995,0.005820518783669437
02181,0.00019109286939322532,0,0.003596827821269804,0.007811480157093619
02191,0.0011617157132459168,0,0.001926901797828022,0.007050234860729391
02194,1.2560018835534549e-05,0,0.00350233249100164,0.010224658248213909
02200,0.0007334908166314871,0,0.002238073695053648,0.006877869093412347
02215,0.0010243928310477376,0,0.002610177349101332,0.0068142433574859265
02238,0.002871602216097604,0,0.003778364981354089,0.009499510297431043
02254,0.000714089714535644,0,0.003892031070634648,0.011190698420665996
02257,0.0007410887853394503,0,0.003095409027668636,0.008522845987686193
02282,0.003888900844290289,0,0.00214742995378197,0.008566962762237607
02291,0.00045841477059350267,0,0.0019473559180302078,0.006500331513393557
02297,0.00051519305136319,0,0.0017861741735052104,0.006156749245724557
02319,0.00022316705451167474,0,0.0016764160889736618,0.006083560108703723
02329,0.0017352009159893435,0,0.0014755202516851698,0.006398809899597478
02331,0.0011714840600107687,0,0.0062206747265731634,0.012516305139928383
02347,0.004112795518372308,0,0.0033405584702576843,0.009978577547054855
02355,0.0009731492942549258,0,0.0017651721035693816,0.007051033519373093
