,ood_score_normalized_spatial,is_ood,ood_score_normalized_magnitude,ood_score_normalized_all
consep_4_TILE_1,0.01362219611067711,0,3.5893421985510144e-05,3.0325382873809048e-05
consep_9_TILE_1,0.46776005404356413,0,0.0005100830307319628,0.001347638925798422
consep_9_TILE_2,0.08956082232542402,0,8.49414182391536e-05,0.00012318768913120712
crag_10_TILE_34,0.03179362906764061,0,5.69852149225588e-05,4.7606183810583986e-05
crag_11_TILE_10,0.08552102420928201,0,3.1944750861105095e-05,4.2346725630316526e-05
crag_11_TILE_35,0.006129090770238856,0,2.584418761719494e-05,3.048493685476106e-05
crag_12_TILE_31,0.019728856785921792,0,2.6246434646649478e-05,2.2153847077164698e-05
crag_14_TILE_4,0.03190667092781306,0,4.7101277786247545e-05,3.771886409300069e-05
crag_14_TILE_7,0.011890064551701827,0,4.2249358754394425e-05,3.0421213891258643e-05
crag_16_TILE_16,0.03287093769493219,0,1.8252754747740144e-05,1.614187669025216e-05
crag_16_TILE_20,0.035686886450963656,0,2.8920584304697912e-05,3.7766015796086496e-05
crag_17_TILE_18,0.12761127751630394,0,4.3965801570143983e-05,4.6025219361669035e-05
crag_17_TILE_22,0.023843409773744346,0,6.027233549778235e-05,7.011285221528041e-05
crag_17_TILE_32,0.002737549511645372,0,0.00016571532833137783,0.00017750244244728303
crag_18_TILE_13,0.08038674059930896,0,4.698286217108457e-05,3.949058750285285e-05
crag_18_TILE_23,0.08107505578646503,0,1.1706229149801804e-05,8.545519419839378e-06
crag_18_TILE_30,0.019441370750235682,0,4.481983271221824e-05,4.003880184555438e-05
crag_19_TILE_11,0.021807406150418315,0,7.015300996381703e-05,9.41894122272708e-05
crag_19_TILE_4,0.1801342081078334,0,0.15783432782596823,0.23647086312020218
crag_1_TILE_20,0.05542697781136973,0,3.460366612355074e-05,3.9341392656208e-05
crag_1_TILE_25,0.010769483711865315,0,6.364146408539152e-05,8.280192854475257e-05
crag_20_TILE_15,0.03233223463554581,0,3.3397170082937404e-05,2.486150089501395e-05
crag_20_TILE_17,0.05039279451484886,0,3.715855760748649e-05,2.9910965821994348e-05
crag_21_TILE_30,0.02755549780285171,0,4.6385517279266036e-05,4.719179240990307e-05
crag_22_TILE_16,0.016539835473935303,0,9.623929835944626e-06,1.1866084561590731e-05
crag_23_TILE_10,0.08135143178971567,0,8.231856012389814e-05,7.151724493319538e-05
crag_23_TILE_33,0.04115738903762934,0,6.7284136305980395e-06,5.569172989618203e-06
crag_24_TILE_20,0.017260630106888025,0,3.2534599992771263e-05,3.492061580960591e-05
crag_24_TILE_21,0.008318220349275547,0,9.73263015362993e-06,1.5133928087383127e-05
crag_25_TILE_1,0.09264268991152282,0,7.112843493653307e-05,6.431603124093569e-05
