,ood_score_normalized_spatial,is_ood,ood_score_normalized_magnitude,ood_score_normalized_all
A01,0.036909504188074024,0,0.12369213902204938,0.1132134124543993
A03,0.117814195401347,0,0.0555432224916836,0.07029749598025635
A04,0.11215009782747398,0,0.12440035738024922,0.11099993234460638
A06,0.01963252384038984,0,0.09262476555961825,0.12013058096954954
A07,0.1084807069722502,0,0.25726532031362026,0.15020410935543513
A09,0.017178376083081946,0,0.2957213901661548,0.208989264292676
A10,0.010101586191692925,0,0.04568079400172204,0.05168278534096877
A11,0.010379824517115409,0,0.028038185693233554,0.013155163446334932
A12,0.009047802381589549,0,0.2843375619243522,0.21773470601154626
A16,0.039364092390267245,0,0.021826243623665996,0.013053074887920667
A17,0.008881935247559486,0,0.03344271232259822,0.028450141623839426
A18,0.00773616438716183,0,0.013862985648626952,0.010563836218721456
A19,0.028396702393179696,0,0.05123600128053816,0.021965746604839787
A20,0.01406108595297261,0,0.026877823017727266,0.023872599549015057
A22,0.09257603747748769,0,0.1644142096312987,0.12733279241741935
A23,0.05906942008922117,0,0.17745811087921115,0.14628893857759548
Alaimus_2,0.13209119041426415,1,0.19336404139162114,0.27789934944497713
Aphelenchoides_2,0.7657197734600822,1,0.42361705736723604,0.49687228297806935
Aphelenchoides_3,0.9345263301082396,1,0.6557802161877007,0.4720304767128159
B02,0.023281956194824545,0,0.05774070519586879,0.044000387784707544
B03,0.11361856876693605,0,0.015748686023731882,0.026050624608937787
B05,0.24501870941030354,0,0.24902405608301334,0.18831432993930278
B06,0.007201395375648403,0,0.018448768537357253,0.017959131947746156
B09,0.008957861085815678,0,0.027790247078296533,0.01508740175624675
B10,0.012400833681123848,0,0.054997962816789696,0.037936761074698455
B12,0.02793790748315337,0,0.03456299855310484,0.01661485847927932
B20,0.010049360516452601,0,0.02211179384940558,0.011429182895662051
B22,0.01105791974455712,0,0.20882842682550973,0.16026770767643123
Boleodorus_1,0.10546728305324637,1,0.5409716310472162,0.6316556876139969
Bunonema_2,0.9345263301082396,1,0.6680258654008524,0.7642572171020809
Butlerius_1,0.07511830158915181,1,1.0,0.6000035887381383
Cephalobus_2,0.1963307586628073,1,0.3961765360028309,0.5450554534356384
Cervidellus_2,0.7263298201352536,1,0.6068167535126482,0.655292641268464
Chromadorina_2,0.021399466666653832,1,0.2357108665492841,0.18525200187661792
Chronogaster_2,0.05008021203049289,1,0.6725734661241161,0.36117127684281064
Desmolaimus_1,0.9345263301082396,1,0.9924326460739108,0.7639749671422041
Dintheria_1,0.2793863996407993,1,0.7246693595395112,0.5633512365656255
Eucephalobus_3,0.07814516260874187,1,0.17718476722930546,0.1591736721424847
Filenchus_2,0.38688584960494166,1,0.759103563648984,0.39219004338254443
Haliplectus_1,0.18820158572736415,1,0.47925737622462095,0.5360088129744524
Metachromadora_3,0.13597086621007037,1,0.4044290473781049,0.44663897519346685
Microdorylaimus_2,0.23921808204291994,1,0.37298141525796685,0.6189646248742612
Microdorylaimus_3,0.46490326248032365,1,0.8772962927572007,0.7329849669514289
Nematodes_11,0.9345263301082396,1,0.47168296721990094,0.26938447054903475
Nematodes_112,0.03989663694004896,1,0.3758188920779846,0.3020482522288505
Nematodes_116,0.05882418897641181,1,0.6064895729791759,0.42510775441043835
Nematodes_12,0.9345263301082396,1,0.46811206441800557,0.46205912794788817
Nematodes_128,0.0744624401033272,1,0.564049373700251,0.4645525157049967
Nematodes_131,0.0646950043276609,1,0.6900353680189023,0.5156600727591656
Nematodes_139,0.03285748305447697,1,0.4178569005281784,0.2912727524411315
Nematodes_144,0.07812541038514449,1,0.1736692641428405,0.26234503380181595
Nematodes_146,0.018982969748425435,1,0.058071104418196025,0.06332766946792757
Nematodes_167,0.08071130632556821,1,0.46729633275217,0.4350363207540839
Nematodes_30,0.9345263301082396,1,0.43663389017013915,0.38219206015693236
Nematodes_32,0.9345263301082396,1,0.6119230220608884,0.65204558785204
Nematodes_40,0.9345263301082396,1,0.3060159762359809,0.24918777217066176
Nematodes_60,0.6311979274126628,1,0.8439151987430691,0.797320523715881
Nematodes_61,0.16237470788134525,1,0.9864758354809379,0.6695718023790467
Nematodes_78,0.4079526597084146,1,0.8485819244832934,0.9750310445430498
Nematodes_80,0.612314912109944,1,0.8582370945854959,1.0
Nematodes_81,0.9345263301082396,1,0.6785998595045281,0.6233452430214792
Nematodes_84,0.11039086333242054,1,0.40723197394694355,0.469281417461769
Ogma_3,0.7827624640612216,1,0.537567820892153,0.39548705851416216
Onchium_1,0.9345263301082396,1,0.5553377171907742,0.42124740603216293
Paracyatholaimus_1,0.12421458800844212,1,0.5559285604543738,0.4299246073401883
Pratylenchus_2,0.6940764787778239,1,0.2526918515165742,0.4063655296506071
Pratylenchus_4,0.999999999999547,1,0.7469363750712932,0.9682207257719563
Pseudhalenchus_3,0.9345263301082396,1,0.5364389270053741,0.5274707808553674
Rotylenchus_3,0.9345263301082396,1,0.8070683085595624,0.7797019385021329
Trophurus_1,0.1127112434149112,1,0.29226329462017875,0.5316656217110334
Xenocriconemella_1,0.45353376837436177,1,0.7219988061127044,0.4838633787145909
Zeldia_1,0.10082080424528081,1,0.6071046210541212,0.5523099463415481
