,ood_score_normalized_spatial,is_ood,ood_score_normalized_magnitude,ood_score_normalized_all
A01,0.014270127521778732,0,0.030196985982006475,0.026032585278360686
A03,0.025009989493137756,0,0.02814411349314219,0.020488748085897266
A04,0.024647410634346726,0,0.026888669985438495,0.02850264692639
A06,0.014422939875566192,0,0.037777271303569615,0.024738609439081495
A07,0.021398072675691736,0,0.03830698747147016,0.028431673570070717
A09,0.020379660949989945,0,0.034975021193574256,0.03149943534382716
A10,0.018812997396717733,0,0.012816869893957047,0.00923637572458871
A11,0.013669443464070636,0,0.02651225173288594,0.013856067543309218
A12,0.08123281344650303,0,0.04005250169156536,0.03173413381963902
A16,0.04558035054176014,0,0.02162256529342967,0.017138865597300986
A17,0.018554571168826285,0,0.00942460366730606,0.012987092111324147
A18,0.01728093870055023,0,0.005673667858457747,0.00355658622714054
A19,0.04425679853066698,0,0.018372287651639563,0.015434837752092784
A20,0.01726116816873329,0,0.017223760009851447,0.020668514819821012
A22,0.052923256593740316,0,0.04787282020290075,0.05254319118932901
A23,0.052561868296022135,0,0.07850873671062807,0.059139027342305216
B02,0.019181801253515048,0,0.05752088667613114,0.032726703778836845
B03,0.01952983744117717,0,0.0056868016232613245,0.00682746977262591
B05,0.021116952657177928,0,0.024423208546541175,0.020864818485469616
B06,0.01946964868682105,0,0.01603922389917288,0.011640253246659451
B09,0.017225492894534573,0,0.023453612486782717,0.013975726484364
B10,0.04606567979416442,0,0.048244290709896505,0.042989477543827016
B12,0.06236495136531739,0,0.020607982051016382,0.014680393323677949
B20,0.01689357262519472,0,0.011427956525095435,0.007854598268765901
B22,0.019229891760973502,0,0.02240441944168808,0.013555991074405591
Collodictyon triciliatum Still015,0.17777999548331938,1,0.1851770139454228,0.16559775222098763
Colsterium_ehrenbergii_008,0.444389821710518,1,0.2623899430683173,0.2589493805468705
Colsterium_ehrenbergii_020,0.1826878860131512,1,0.244880337189494,0.16834959641672492
Colsterium_ehrenbergii_031,0.3130121961622453,1,0.14030309655900366,0.19418515213389326
Colsterium_ehrenbergii_035,0.8640344978228975,1,0.33025475836267565,0.37028585581208523
Colsterium_ehrenbergii_042,0.525730483188766,1,0.3024368943247215,0.30300231321700105
Colsterium_ehrenbergii_044,0.5402736260188606,1,0.3175864833469895,0.363078549802316
Colsterium_ehrenbergii_048,0.10569650858553992,1,0.1843974269991563,0.10778440041882757
Colsterium_ehrenbergii_058,0.8028246487441021,1,0.22163927344391127,0.3035528007931664
Colsterium_ehrenbergii_074,0.2923411029814932,1,0.11365869153339958,0.16376941677865317
Colsterium_ehrenbergii_078,0.4364128729255176,1,0.16861488615613612,0.2682752985622759
Colsterium_ehrenbergii_096,0.3141781688181685,1,0.19723132481221725,0.1729923699191343
Colsterium_ehrenbergii_097,0.438168628314185,1,0.15938455437419366,0.18413472919824453
Cylindrocystis_brebissonii_015,0.09039707459198658,1,0.08025261327645554,0.16148894763790433
Cylindrocystis_brebissonii_023,0.28418446621449256,1,0.15728455965398844,0.16515878971284254
Cylindrocystis_brebissonii_033,0.253965021667414,1,0.36977299199700314,0.46897164658312074
Cylindrocystis_brebissonii_059,0.07712902739405053,1,0.2600903635160761,0.14971844378422397
Cylindrocystis_brebissonii_064,0.13307893485359656,1,0.14094433425148523,0.13109800581442568
Cylindrocystis_brebissonii_082,0.06877881934112806,1,0.10812695218734751,0.08968604573619056
Lepocinclis_spirogyroides_008,0.16479473956468466,1,0.2508126926947851,0.22788872732059348
Lepocinclis_spirogyroides_035,0.6990704336328716,1,0.29206336439450464,0.3293564929797417
Lepocinclis_spirogyroides_043,0.3272959244816657,1,0.17813323538982304,0.17616928818614822
Lepocinclis_spirogyroides_056,0.5273640990977836,1,0.1568219758788047,0.183412684635035
Lepocinclis_spirogyroides_098,0.4838788446344103,1,0.22851124604845918,0.24524416883127192
Micrasterias_rotata_006,0.24464486012045278,1,0.6217909758750638,0.47166707770435284
Micrasterias_rotata_021,0.23389683721160692,1,0.25318877088019603,0.21963570650671252
Micrasterias_rotata_023,0.20451646243056673,1,0.39224428640277637,0.23011940007094836
Micrasterias_rotata_026,0.1896319646203499,1,0.6920258148397853,0.5387901523223626
Micrasterias_rotata_027,0.1804214509981802,1,0.7091190083481964,0.5774923728595858
Micrasterias_rotata_046,0.20577565780654086,1,0.752194339451635,0.6106793518210859
Micrasterias_rotata_050,0.4999635329490787,1,0.6802351561653841,0.45665994065761495
Micrasterias_rotata_052,0.17003463332593668,1,0.31042362963234843,0.20081012173884988
Micrasterias_rotata_066,0.4488839307258346,1,0.4900468280678581,0.3204275060867021
Micrasterias_rotata_067,0.3815458257407005,1,0.39585426039232974,0.27329756996971927
Micrasterias_rotata_069,0.2439481587246296,1,0.43215831138394595,0.2729426172422117
Micrasterias_rotata_076,0.18276305155021522,1,0.5851300998697531,0.5114051626675701
Paramecium_bursaria_001,0.34826875064655655,1,0.35039925955753004,0.2662367318764277
Paramecium_bursaria_007,0.1390461129001031,1,0.3291348809471539,0.21681445687358877
Paramecium_bursaria_015,0.23911748635049637,1,0.27126815367327356,0.2428910438416451
Paramecium_bursaria_017,0.19112341711482386,1,0.3053812614132889,0.2246956307359622
Paramecium_bursaria_019,0.1099796562242375,1,0.176083097920604,0.1336095889261779
Peridinium_spec_003,0.9994251329729449,1,0.8551075927758229,0.6600391197205865
Peridinium_spec_027,0.19749010566622796,1,0.4097817941408478,0.30649442801422755
Peridinium_spec_029,0.1757710323925382,1,0.32043127225187545,0.2609886748814887
Peridinium_spec_030,0.9999999999990528,1,0.5292451884407469,0.48898977831078166
Peridinium_spec_039,0.1810232055518948,1,0.565081125659868,0.4667667965113177
Peridinium_spec_040,0.8233539701241889,1,0.45076750596450593,0.42587699212296865
Peridinium_spec_049,0.14497115674626973,1,0.526395839139923,0.4364478728432024
Pinnularia_neomajor_001,0.3659462610588818,1,0.36727835222261074,0.2621657763351471
Pinnularia_neomajor_018,0.35930338481170787,1,0.23630495266773166,0.2274777645075432
Pinnularia_neomajor_032,0.9643402451319962,1,0.4009690838782373,0.4569975777777273
Pinnularia_neomajor_033,0.9977307595566133,1,0.16166939928202403,0.2628551306734378
Pinnularia_neomajor_042,0.27103500585576784,1,0.5401848297292581,0.4727495080833333
Pleurotaenium_ehrenbergii_014,0.16098672074559678,1,0.12465927846487947,0.10137623364265504
Pleurotaenium_ehrenbergii_019,0.09122653439155869,1,0.15242111664859428,0.13422174842058912
Pleurotaenium_ehrenbergii_046,0.09717985186624732,1,0.18889047442809873,0.22335291613104055
Pleurotaenium_ehrenbergii_047,0.20254081279622618,1,0.3986689919157067,0.4436225185210241
Pleurotaenium_ehrenbergii_053,0.059359547950561725,1,0.12814071104372474,0.07867470929815579
