,ood_score_normalized_spatial,ood_score_normalized_magnitude,is_ood,ood_score_normalized_all
202,0.0007284007004232497,0.07113779240718687,0,0.07335492798467676
205,0.01570206417864243,0.03844625211702804,0,0.045855013411528506
221,2.397396482985864e-05,0.013589253235029129,0,0.023726845454023558
252,0.016398717071571624,0.01952998078115602,0,0.04897815458234059
213,0.002244417848524626,0.08264113076857837,0,0.04580621780038226
232,0.00013316631484631785,0.014262345962399987,0,0.032147998865774186
210,0.12245860833081598,0.11506369377035933,0,0.15430666898731332
310,0.005385536930487891,0.03220674104201947,0,0.032788411044171066
228,0.012239697216348504,0.02748764450712716,0,0.039367800254792404
206,0.011941923849410695,0.03553159555115557,0,0.03284284728429755
233,0.4699888401338952,0.24841616168451805,0,0.2936941357544924
312,0.01089101361178599,0.2806111623685132,0,0.352770554080225
239,6.172208149211589e-05,0.138550355315649,0,0.1308745922198337
238,0.00609921669520977,0.11143851655771794,0,0.11203199882766554
254,0.0009027565351782222,0.05883804171037025,0,0.047180925230596846
258,1.7424792482797807e-05,0.016082227548188048,0,0.024518711347717725
211,0.0021694827402328177,0.12593865264300919,0,0.13118506452455034
212,0.0009853163711327868,0.34996326814669293,0,0.2255883041400216
204,0.10077700314692925,0.5016169897454268,0,0.6175664019365872
219,0.004663620241597057,0.12287810491780041,0,0.12849558158503996
305,0.0001506158208035031,0.15229965388841782,0,0.19545622574254284
261,6.402786299584602e-05,0.038537264324400765,0,0.02891793942486704
259,0.0002514324994054819,0.3193800218912577,0,0.2838076434688237
311,0.053340182843034364,0.024165324477046665,0,0.024392306382970748
304,0.0016172780430421757,0.2763237730110224,0,0.19959860124738354
3081,0.013635351453371476,0.05023121987703323,1,0.05777475863228765
2351,0.22983554882830823,0.1382543987841225,1,0.17467364844533523
3091,0.18198342873312415,0.37015011840957734,1,0.5600240850378274
2541,0.10796136337052893,0.17094911212417932,1,0.20090972119653408
3121,0.17907445527100269,0.9999999999999999,1,0.8635803231669384
2071,0.05108735098898904,0.07885648494624645,1,0.08090407487776116
2581,0.14962629620947465,0.12505340011544133,1,0.1658088293175037
2601,0.16842373936839114,0.8803132226096656,1,0.5660065884598428
2381,0.7481352174131152,0.5102805305294826,1,0.5734793972914483
3051,0.9999999999999987,0.5180728018161849,1,0.6348274295111647
3021,0.00032893504422308915,0.13257006854358355,1,0.1445870355505091
2261,0.1502764183253962,0.5898988066929624,1,0.4800380311351263
2331,0.09384237077200366,0.5083337350053553,1,0.691356404300962
2021,0.23601535617943142,0.16900733060654805,1,0.14367892220070222
3061,0.014719193896197112,0.6094467132754643,1,0.5038098664278442
2191,0.07189673397490384,0.7520447792070237,1,0.5035606994352513
2611,0.07024734622582648,0.06322907391224078,1,0.09065712457166647
2131,0.002567663959836882,0.661661611312196,1,0.5000100167312076
2151,0.026811998710457842,0.15654628498364884,1,0.28153381937996425
2061,0.0172158645118252,0.16076022875312984,1,0.24085938104619553
2161,0.7475919366806418,0.4039007906929092,1,0.48558622120164646
2221,0.13029078767789237,0.9892513512288276,1,0.8004992099010657
2201,0.005889461156517187,0.02659993934133779,1,0.03720762420097076
2171,0.02653135277754591,0.06510844426748799,1,0.07414220331387904
2591,0.09276762470676363,0.7658822567846529,1,0.7592406098883183
3101,0.005565699389747961,0.09280930729057423,1,0.16896250593318846
2101,0.2293036176666607,0.7076651365541241,1,0.5860066860191631
2561,0.26101147058632723,0.08349627842556014,1,0.13315625959719105
2531,0.393665582486937,0.36427686074851257,1,0.5071910424038203
2301,0.18918979920601137,0.4224535682361763,1,0.4271321698898907
2211,0.012510027935730273,0.17377716916392266,1,0.3474503876532034
3041,0.033419222212907794,0.9149993756821598,1,0.7580583077547449
2281,0.14305681469875328,0.061344370934706065,1,0.0734177553423268
2401,0.03747537657145525,0.0913049244996921,1,0.09996581503764733
3111,0.039531273966212234,0.33439676088658277,1,0.3578047917816598
3031,0.3248215789255729,0.38430215408735746,1,0.42903488107350857
2291,0.27143369203512435,0.048269983139768276,1,0.06876983897509283
2391,0.0024093954523330017,0.6311021191190003,1,0.5220573161077285
2241,0.08909245359591206,0.1780402747417746,1,0.2109385626839097
2051,0.07867038789772751,0.078660949595437,1,0.09996611880805341
2311,0.06305100944011874,0.1572144750138619,1,0.226246016339614
2111,0.0030401352467434874,0.04544047530957897,1,0.11815884432347087
2231,0.033347538560401555,0.2581012893107399,1,0.26124010146808274
3011,0.3405163542167935,0.03514590019369113,1,0.09642940979073497
2271,0.13134062688498477,0.15380537823951052,1,0.14378301179771513
2521,0.05066804297985732,0.08176152665017908,1,0.06400991100972095
2121,0.03919213549388357,0.3218914736825631,1,0.36792020868058833
2041,0.40701017658253436,0.8610306122615959,1,0.9999999999999999
2321,0.11721387510151109,0.1478513179932069,1,0.21076800497355386
2141,0.3648286332000892,0.121542927127592,1,0.14493150188339649
