,ood_score_normalized_spatial,is_ood,ood_score_normalized_magnitude,ood_score_normalized_all
0014_01,0.43938542460626595,1,0.7252789595803341,0.7250319472496087
0026_00,0.2640074737515863,1,0.0017166655907702073,0.0016636755302990832
0027_00,0.13508723431815195,1,0.00175352420239661,0.0009441162756228001
0027_03,0.1886334843510428,0,0.00010741656450264277,0.00010884244355413847
0027_05,0.285114707379945,1,0.00023700197576644212,0.00035899593784979373
0034_00,0.31545999240666134,1,0.015551630556361338,0.016515543870526693
0038_00,0.10628890023383923,0,2.762663136122601e-05,4.0536240425625934e-05
0038_03,0.10211868499902899,0,1.8355485565953046e-05,0.0
0054_02,0.27994090986210013,1,0.003045945043889119,0.0020432183665212585
0056_05,0.15722069270050928,0,1.89340104256109e-05,2.1314490109340535e-05
0056_09,0.628010496498458,1,0.0005796480193951147,0.0004303035606354273
0057_04,0.13402515680464708,0,2.9728789458632602e-05,3.454326128988053e-05
0057_06,0.11183475412163364,0,5.786153118401966e-05,9.717579304561722e-05
0062_01,0.1737266237205194,1,0.0008182211093764526,0.000542361822632274
0068_00,0.2822951734855066,1,0.0011255269804701696,0.0007569831542310737
0070_00,0.44960140000005133,1,0.00013424047082528334,0.00016457272960351108
0071_00,0.21973582332988417,1,0.004779981793025395,0.0007729819181467227
0079_00,0.33502578819050305,0,0.00042229011389054275,9.821535267076403e-05
0079_01,0.18098378953842106,0,2.2792824884789938e-05,2.2077121404055868e-05
0079_05,0.13380167049278835,1,0.00021966965074732972,8.989368869296671e-05
0087_00,0.4116189298266108,1,0.0006199924433098932,0.001222423348200621
0097_00,0.2775187063205118,1,0.0007191296201893687,0.00046131376012156837
0103_00,0.10026777915304676,1,0.0014484227015449452,0.0007693525652640133
0103_02,0.10233017138076136,1,0.0004271785230004579,0.00021332724162377416
0113_01,0.17984392693678733,1,0.00014362054602969508,5.389498729240976e-05
0115_00,0.19147640097196852,1,0.0031704130284573944,0.002215952417149664
0117_00,0.4597134201510175,0,0.022569223925454303,0.02215113834057761
0117_01,0.20631484246722404,1,0.2500483716934106,0.24907128377637905
0117_02,0.13094283107209612,1,0.0020072298924460473,0.0012257989736754985
0117_03,0.13947035983113298,0,2.3100891256665643e-05,2.723188226793469e-05
0124_01,0.11218316335565796,0,5.111422605144319e-05,7.85350370591584e-06
0126_00,0.1674822925658386,1,0.001652648058702528,0.000976115334222254
0126_01,0.1171877151229716,0,1.9120472292709766e-05,8.368506337438503e-06
0147_01,0.23392410304194877,0,2.4208113671905953e-05,4.223083636775473e-05
0147_04,0.14450852310649223,1,0.0009088591153700377,0.0005430755397536866
0151_01,0.13781988664589115,1,0.0010025388038489569,0.0005502320558970551
0151_02,0.34090333128726197,1,0.0029875749297390555,0.0021369662189622655
0161_01,0.2572929887274582,1,2.473245772638946e-05,4.796890681118034e-05
0161_02,0.21989951675924166,0,2.2428191716974906e-05,8.287558267171892e-05
0164_00,0.8506307963610701,1,0.0016828207497585738,0.002454475433285719
