,ood_score_normalized_spatial,is_ood,ood_score_normalized_magnitude,ood_score_normalized_all
202,0.041528431380566375,0,0.10514668175454928,0.028217387942406382
204,0.17896444053434488,0,0.39049989470832913,0.12349673623665963
205,0.021623468863385994,0,0.04733779434412098,0.01866761780240205
206,0.07599306550901513,0,0.10465315095363355,0.05802825508795034
210,0.054400219770111995,0,0.08939243295782333,0.02257748623984853
21,0.06077384141334415,0,0.017832920023411705,0.025424614920791122
212,0.006271148549469615,0,0.3396377925694755,0.08004167169240192
213,0.04296246522006705,0,0.14780575650109076,0.038114900988308616
219,0.02305719379676084,0,0.15317897271374553,0.032929259290368926
22,0.0,0,0.1495764374696225,0.03523710466318054
228,0.0038258719294542356,0,0.03806872294420025,0.01160177916043628
232,0.00737030503034692,0,0.030160428337820996,0.024532441492524655
233,0.1390942116520162,0,0.31879750255028905,0.09123639000419265
238,0.044006896003710425,0,0.2242363084029357,0.04725814381426688
239,0.08096926275957372,0,0.16757038547588693,0.1543374495220031
252,0.07852224007287763,0,0.06612186067774241,0.037798453526357655
254,0.07701924183613343,0,0.11905205335613055,0.027738813972413078
258,0.061890169628259536,0,0.021226139963927672,0.01590522425170218
259,0.14182347335270196,0,0.1294202333546871,0.07431357585051131
26,0.014121245677513113,0,0.07273599828849829,0.021763239956413653
304,0.04531424405356805,0,0.13567412326055425,0.0434243127889567
305,0.12592433746337978,0,0.1271143026882305,0.04219979851167547
310,0.01908953272259747,0,0.3667111276679731,0.1084524505490455
31,0.006764571482779695,0,0.07551215111419593,0.025083115320106368
312,0.7295976754143574,0,0.7181399193692615,0.2959612873532376
202,0.09400840475458812,1,0.22123581418042138,0.1567626955718999
204,0.1568551005235417,1,0.5469544467639054,0.4077241711515237
205,0.0794504419235994,1,0.28051025961196957,0.07835806942037248
206,0.9178204636565395,1,0.8922902212934409,0.9999999999993785
207,0.24614594717057128,1,0.6815315567171031,0.38198344614242613
210,0.11502170997487456,1,0.1565977866051812,0.08876456760982102
211,0.33960231367992155,1,0.3350850921367565,0.3170824053963069
212,0.1100344893873096,1,0.15400039172093022,0.08525621788696225
213,0.06393921962878704,1,0.25035400414871767,0.11284260454891473
214,0.06213524012099422,1,0.33686515737317,0.1074762122401354
215,0.4489794184994581,1,0.360880518255054,0.579857662256404
216,0.13340265035766852,1,0.0802691985905696,0.12420069498035201
217,0.14872704697623432,1,0.056097092506703146,0.10577903732275497
219,0.15323847190984652,1,0.27402732291425874,0.0942173538328891
220,0.022152421278778412,1,0.07503666733125734,0.056070914274594916
221,0.23490478052882358,1,0.2283643780957586,0.20948029448331926
222,0.4501466583653528,1,0.8830571729963341,0.9593281649018496
223,0.07312007121345779,1,0.25869721381446437,0.12717704238275818
224,0.21058670870374244,1,0.18119812052423706,0.24716549230748466
226,0.26564753274031694,1,0.3716171563845262,0.4065398356120737
227,0.22933131591453676,1,0.5254286421340234,0.49607927448046163
228,0.2535524369514732,1,0.32019005692419605,0.31608671311098646
229,0.2583985255315967,1,0.217155930062617,0.21804083214628198
230,0.14644463614024195,1,0.06084354866283262,0.06823832627799228
231,0.15440576059110053,1,0.31032133869154377,0.2104063172872411
232,0.18848883197274355,1,0.12051794963981359,0.15270281691013363
233,0.07581121762086565,1,0.41685918842464437,0.17067184173840844
235,0.13678832359026066,1,0.1664446594186954,0.07293682085548749
238,0.10786045470991187,1,0.4269596228934207,0.19740900803352981
239,0.40149710303976366,1,0.7847993424224011,0.5656936438932115
240,0.05720133878036487,1,0.0963770239903371,0.05058452010292697
252,0.16023842877473393,1,0.4474957201619049,0.2161453034347733
253,0.03369862901978365,1,0.19653568337771124,0.07346905229692521
254,0.47761128765718386,1,0.23235463175408425,0.2924403603201823
256,0.21332886582050242,1,0.17687459140126024,0.16988730435673013
258,0.21558439258258727,1,0.15765071826150337,0.15841016709888314
259,0.360151862734835,1,0.6054028068893873,0.484451916161225
260,0.2567978232908921,1,0.9999999999974665,0.44472401165366926
261,0.3804851797581595,1,0.3090080724563513,0.20484760085489867
301,0.018611808546257626,1,0.37788999497561354,0.1272683700634042
302,0.9999999999706926,1,0.4397889163659781,0.7004751197961713
303,0.0782940992750687,1,0.06996067497012648,0.07431118869497132
304,0.2815308058663206,1,0.4378657090460321,0.43919914867633436
305,0.07520227893341548,1,0.31321668204679415,0.1542805158732075
306,0.32403374712155397,1,0.37364406541124384,0.38492445210451975
308,0.10326361262941079,1,0.19421804379498206,0.12195498563724122
309,0.06509314815255368,1,0.09712646671016721,0.0566414786548949
310,0.17857468066371174,1,0.4639765499087525,0.259516731164915
311,0.19129927038425992,1,0.40550954538505546,0.30983618221878906
312,0.29630243789536936,1,0.7137649741129624,0.2588563450561107
