,ood_score_normalized_spatial,is_ood,ood_score_normalized_magnitude,ood_score_normalized_all
consep_4_TILE_1,0.003644863900364256,0,3.3770439361853926e-07,4.5184817194270007e-07
consep_9_TILE_1,0.2394415957177605,0,1.0,1.0
consep_9_TILE_2,0.02457552712771158,0,4.427077895492039e-06,1.3763562301056202e-05
crag_10_TILE_34,0.013025627236186943,0,6.144138191875599e-07,6.699978708054718e-07
crag_11_TILE_10,0.023578323510405293,0,3.221409073082605e-07,6.03231231079902e-07
crag_11_TILE_35,0.003546492237416332,0,2.4495895087921e-07,2.448996645325989e-07
crag_12_TILE_31,0.003528935907478456,0,2.1546503016013524e-07,2.8279203464320667e-07
crag_14_TILE_4,0.005238278502071803,0,6.85633810666993e-07,7.223148490666489e-07
crag_14_TILE_7,0.011874600292380267,0,6.592744095752978e-07,7.494908303336109e-07
crag_16_TILE_16,0.008507329602516807,0,1.9057618245250218e-07,2.2670721493798915e-07
crag_16_TILE_20,0.0064757524087094166,0,7.396732102793305e-07,1.7135470351377365e-06
crag_17_TILE_18,0.022062488917476857,0,9.291027595889423e-06,2.410472251149837e-05
crag_17_TILE_22,0.0064426883750908995,0,4.2674905960114167e-07,7.384535889798825e-07
crag_17_TILE_32,0.001449754128010268,0,9.48661662042305e-06,2.20047640138752e-05
crag_18_TILE_13,0.015984934387936446,0,0.000338516400365662,0.00048690395386924207
crag_18_TILE_23,0.016104759949237126,0,1.7303060058866208e-07,3.195709378957459e-07
crag_18_TILE_30,0.004539405844585084,0,1.9172766655113015e-06,3.049892751624101e-06
crag_19_TILE_11,0.006171734601148214,0,2.306843033593026e-06,5.105528545291272e-06
crag_19_TILE_4,0.10270870167905198,0,0.4854947552385999,0.5916174082139166
crag_1_TILE_20,0.016297324418242786,0,0.0003993725040307433,0.0004948352700609795
crag_1_TILE_25,0.005058512930987741,0,8.103360829496556e-07,1.4156445706340018e-06
crag_20_TILE_15,0.007140848846821692,0,3.8579203482321135e-07,4.068826598586402e-07
crag_20_TILE_17,0.01273521891953812,0,3.52214720111378e-07,3.945204683175388e-07
crag_21_TILE_30,0.008547033334608784,0,4.2247347284698164e-07,4.4353179693824395e-07
crag_22_TILE_16,0.008290061043906723,0,9.365992787956659e-08,1.0841253650954216e-07
crag_23_TILE_10,0.020020860713234917,0,5.711701569930376e-07,8.967516661558862e-07
