,ood_score_normalized_spatial,is_ood,ood_score_normalized_magnitude,ood_score_normalized_all
ADE_val_00000001,0.07615416626118958,0,6.489819185458535e-06,4.436019940868761e-06
ADE_val_00000005,0.14958983772839587,0,2.2818229319026082e-06,3.504999452260326e-07
ADE_val_00000007,0.12662794801890326,0,5.051681629902295e-06,3.2310906682904915e-06
ADE_val_00000009,0.030718273908198205,0,8.181505765468565e-06,5.831037112911303e-06
ADE_val_00000010,0.19529202097475318,0,7.23248151855213e-06,6.319408608060124e-06
ADE_val_00000011,0.07226931305833348,0,8.079875896853667e-06,6.733562652629677e-06
ADE_val_00000015,0.08964057592131922,0,3.955165071332801e-06,1.8296083078155593e-06
ADE_val_00000019,0.20148551578672683,0,8.096551696869616e-06,7.495231584153889e-06
ADE_val_00000025,0.0589678845025411,0,5.881963585377721e-06,3.659532543541285e-06
ADE_val_00000026,0.04498079323044533,0,8.534736506268511e-06,6.082794131783168e-06
ADE_val_00000027,0.07451044697222921,0,4.51944623730045e-06,2.0493839996258835e-06
ADE_val_00000029,0.14613034337817998,0,8.41161477141311e-06,7.470322439693046e-06
ADE_val_00000031,0.025223490315762997,0,7.0428051776204315e-06,5.208461425875418e-06
ADE_val_00000032,0.02418112263388039,0,5.761050125877086e-06,3.7962117741158757e-06
ADE_val_00000033,0.24899073085453793,0,3.7683222769737087e-06,2.7286153239072826e-06
ADE_val_00000037,0.06121359547449387,0,4.671941664673309e-06,3.4652969003005064e-06
ADE_val_00000039,0.03991097654414928,0,5.7584891365858135e-06,3.3404270957781937e-06
ADE_val_00000040,0.004934283406884541,0,8.622486503533902e-06,6.3118048472262575e-06
ADE_val_00000041,0.17086278308617323,0,4.773805566070715e-06,2.4680370842533473e-06
ADE_val_00000044,0.06537188450538048,0,5.923801271311386e-06,3.6917134237487676e-06
ADE_val_00000046,0.10577533194324548,0,3.688913540484753e-06,2.028387143905723e-06
ADE_val_00000047,0.07946016535990683,0,4.269813976102935e-06,3.050099153885583e-06
ADE_val_00000048,0.2048947772929381,0,3.8454985430432285e-06,2.2702843971952107e-06
ADE_val_00000049,0.11903917223461595,0,2.8398712662013565e-06,1.1116893539574614e-06
ADE_val_00000051,0.04376538327151053,0,3.7211494459846952e-06,2.0050573051112956e-06
ADE_val_00000054,0.07417099495032892,0,9.320114673918074e-06,7.079339113841645e-06
ADE_val_00000056,0.027229593450899627,0,4.397284132708664e-06,2.294991544499477e-06
ADE_val_00000057,0.032459892454633425,0,8.177158194650116e-06,5.570772347861832e-06
ADE_val_00000058,0.2567458594766959,0,7.5945797568111144e-06,5.6346361231061155e-06
ADE_val_00000059,0.21690325641601674,0,1.545084565320812e-05,1.3506228639502158e-05
ADE_val_00000061,0.25465018512835924,0,1.1131811972247157e-05,1.0547635954964e-05
ADE_val_00000062,0.1084333869364131,0,9.74162041524248e-06,1.0645311158339475e-05
ADE_val_00000065,0.06022304567825251,0,6.768985988691805e-06,4.6877663776769315e-06
ADE_val_00000068,0.03169809871348857,0,7.705322268982035e-06,5.105174140895974e-06
ADE_val_00000071,0.054594665788190104,0,3.5721834257046516e-06,3.2874027568237267e-06
ADE_val_00000072,0.0970599671782623,0,9.283275802261738e-06,7.507822179659682e-06
ADE_val_00000073,0.017119600262100746,0,5.3119451392201645e-06,3.072064244574228e-06
ADE_val_00000074,0.058257802183087175,0,7.812522019872832e-06,6.240002432376598e-06
ADE_val_00000076,0.05075278908502167,0,7.166786799952438e-06,5.396433225243444e-06
ADE_val_00000077,0.009903258923481458,0,7.202810382397465e-06,4.804890287423693e-06
ADE_val_00000078,0.059449915958354846,0,3.10045663303273e-06,2.0562067648844937e-06
ADE_val_00000079,0.06036337849639571,0,3.946228183836982e-06,2.4969777443124494e-06
